query_id,igv_id,title,url,baseline_rank,rrf_score,ThEM,ThSM,GeoEM,GeoRM,TempEM,TempCM,TGI,TGTI
Q10,66e89a12af2647a86e74a146,Sea Level Rise and Coastal Flooding Impacts,https://coast.noaa.gov/slr/#/layer/slr,5,0.030330882,0.142857143,0.858674347,1,1,0,0.192307692,0.500765745,0.048150552
Q10,66d5a9ebf71a5d7a732e785b,Interactive Hunting Map | Department Of Natural Resources Division,https://georgiawildlife.com/locations/hunting,6,0.029910714,0.142857143,0.851341456,0,0,0.5,0.038461538,0,0
Q10,66d6faf79842769ddfefe13b,Ducks Unlimited Waterfowl Migration Map & Hunting Reports,https://www.ducks.org/migrationmap,7,0.029040404,0.142857143,0.809382647,1,1,0,0.038461538,0.476119895,0.009156152
Q10,66d6f40e9842769ddfefe0ee,Maine Geological Survey: Coastal Sand Dune Geology - Digital Data,https://www.maine.gov/dacf/mgs/pubs/digital/dunes.htm,8,0.028438887,0.142857143,0.844013363,0,0,0,0.807692308,0,0
Q10,66d6e8bb9842769ddfefe06a,Washington's interactive accessibility recreational map | Washington Department of Fish & Wildlife,https://wdfw.wa.gov/accessibility/map,9,0.027863777,0.142857143,0.82640022,0,0,0.5,0.269230769,0,0
Q10,66d6fae29842769ddfefe13a,NOAA Tides and Currents,https://tidesandcurrents.noaa.gov/,10,0.027443609,0.142857143,0.832862377,0,0.75,0,,0.18294741,
Q10,66d6fe2a9842769ddfefe15f,Coastal Atlas - Map,https://apps.ecology.wa.gov/coastalatlasmap,11,0.02707152,0.142857143,0.82850793,0,0,0,,0,
Q10,66d5a5aff71a5d7a732e782c,Interactive Map - UNESCO World Heritage Centre,https://whc.unesco.org/en/interactive-map/,12,0.026846847,0,0.83027795,0,0,0.5,1,0,0
Q10,66d6fde59842769ddfefe15c,Campus Map | Coastal Carolina,https://www.coastal.edu/map/,13,0.026830135,0.142857143,0.810589254,0,0.75,0,,0.178771199,
Q10,66d6e8a69842769ddfefe069,Interactive Map of All Locations | Department Of Natural Resources Division,https://georgiawildlife.com/locations/wrd,14,0.026254181,0.142857143,0.828518152,0,0,0.5,0.038461538,0,0
Q10,66d700ca9842769ddfefe17c,Water Boards Map | California State Water Resources Control Board,https://www.waterboards.ca.gov/waterboards_map.html,15,0.025093353,0,0.792298377,1,1,0,0.038461538,0.396149188,0.007618254
Q10,66d700799842769ddfefe179,Map,https://wdlbeta.water.ca.gov/Map.aspx,16,0.024410774,0,0.789739847,1,1,0,,0.394869924,
Q10,66d70c849842769ddfefe1ff,QuickMap,https://quickmap.dot.ca.gov/,17,0.024350649,0,0.777295589,1,1,0,0.038461538,0.388647795,0.007473996
Q10,66d6d477d28af346fda0a97f,Interactive map: How has local sea level in the United States changed over time? | NOAA Climate.gov,http://www.climate.gov/news-features/features/interactive-map-how-has-local-sea-level-united-states-changed-over-time,18,0.024115297,0,0.826526821,0,0.75,0,0.884615385,0.154973779,0.068546095
Q10,66d6fff39842769ddfefe173,Map of Drought Impacts,https://droughtreporter.unl.edu/map/,19,0.023971631,0,0.813116848,1,1,0.5,0.038461538,0.406558424,0.109458037
Q10,66d6ebda9842769ddfefe08f,OpenSeaMap - The free nautical chart,https://map.openseamap.org/,20,0.023184544,0,0.808358967,0,0,0,0.038461538,0,0
Q10,66d6d907d28af346fda0a9b4,Interactive Beach Water Quality Dashboard | Mass.gov,https://www.mass.gov/info-details/interactive-beach-water-quality-dashboard,21,0.023129791,0,0.822942019,0,0,0.5,0.038461538,0,0
Q10,66d5a2a1f71a5d7a732e780a,"World map, satellite view // Earth map online service",https://satellites.pro/,22,0.021988643,0,0.783525556,0,0,0,,0,
Q10,66d6df05d35448426ca06622,Interactive Map of Asia:  Asia Map showing countries and seas,http://www.yourchildlearns.com/asia_map.htm,23,0.021660265,0,0.79161185,0,0,0,0.653846154,0,0
Q10,66d6f6c09842769ddfefe10c,Sonoran Desert National Monument | Bureau of Land Management,https://www.blm.gov/visit/sonoran-desert-national-monument,24,0.021640827,0,0.775440097,1,1,0,0.038461538,0.387720048,0.007456155
Q10,66d6f4ec9842769ddfefe0f7,Home Page - Cal MyHazards,https://myhazards.caloes.ca.gov/,25,0.021198668,0,0.780418873,1,1,0,,0.390209436,
Q10,66d708829842769ddfefe1d3,Solar Reference Map - FSEC®,https://energyresearch.ucf.edu/solar-certification/solar-reference-map/,26,0.021012101,0,0.794714272,0,0,0.5,0.653846154,0,0
Q10,66d5af5b273dcf5492269195,Virginia Dept. of Elections: Interactive Map,https://www.elections.virginia.gov/casting-a-ballot/redistricting/interactive-map/,27,0.020614263,0,0.790766954,0,0,0.5,0.038461538,0,0
Q10,66d570b15e27b9bcf8ff9c3d,Five Years of Drought – Adventures In Mapping,https://adventuresinmapping.com/2016/07/12/five-years-of-drought/,28,0.02048495,0,0.792757541,0,0.75,0,0.307692308,0.148642039,0.022868006
Q10,66d5a886f71a5d7a732e784b,Drone site selection tool - National Research Council Canada,https://nrc.canada.ca/en/drone-tool/,29,0.020259638,0,0.795387417,0,0,0,,0,
Q10,66d5a642f71a5d7a732e7832,Interactive heritage map - Perth & Kinross Council,https://www.pkc.gov.uk/article/18142/Interactive-heritage-map,30,0.020189905,0,0.804460287,0,0,0.5,0.076923077,0,0
Q10,66d6f1869842769ddfefe0d1,Garmin | Marine Maps,https://maps.garmin.com/en-US/marine/?maps=another-brand&overlay=false,31,0.020150243,0.142857143,0.775066793,0,0,0,,0,
Q10,66d7013c9842769ddfefe181,Child Care Desert Map | Community Evaluation Programs | University Outreach and Engagement,https://cep.msu.edu/projects/child-care-mapping-project/maps-and-charts/child-care-desert-map,32,0.020105072,0,0.791731775,0,0,0,0.961538462,0,0
Q10,66d6f2999842769ddfefe0dd,Current Map | U.S. Drought Monitor,https://droughtmonitor.unl.edu/,33,0.019760941,0,0.784101486,1,1,0.5,0.038461538,0.392050743,0.105552123
Q10,66d6f5c59842769ddfefe101,Impact Map - Climate Impact Lab,https://impactlab.org/map/,34,0.019494392,0,0.805779815,0,0.75,0,1,0.151083715,0.075541858
Q10,66d6faae9842769ddfefe138,National Data Buoy Center,https://www.ndbc.noaa.gov/,35,0.019463587,0,0.79024893,0,0,0,,0,
Q10,66d70f099842769ddfefe21b,Interactive Maps - Island of the Blue Dolphins (U.S. National Park Service),https://www.nps.gov/subjects/islandofthebluedolphins/map.htm,36,0.019414985,0,0.805799991,0,0,0,0.038461538,0,0
Q10,66d5709d5e27b9bcf8ff9c3c,"earth :: a global map of wind, weather, and ocean conditions",https://earth.nullschool.net/#current/wind/surface/level/orthographic=-34.28 57.06 257/loc=-17.124 57.517,37,0.019256757,0,0.825331867,0,0,0.5,0.461538462,0,0
Q10,66d5a1c4f71a5d7a732e7800,"earth :: a global map of wind, weather, and ocean conditions",https://earth.nullschool.net/,38,0.019256757,0,0.825331867,0,0,0.5,0.461538462,0,0
Q10,66e89873af2647a86e74a137,ATXwatersheds,https://www.atxwatersheds.com/findyourwatershed/,39,0.019211409,0,0.799201548,0,0,0,,0,
Q10,66d6270d4c92b073b2002b61,Border Wall System | U.S. Customs and Border Protection,https://www.cbp.gov/border-security/along-us-borders/border-wall-system,40,0.019109821,0,0.782210112,0,0,0,0.076923077,0,0
